,2023-01-05 11:00:00,2023-01-05 12:00:00
358,16.6,9.4
359,16.6,9.4
360,16.6,9.4
361,16.6,9.4
362,16.6,9.4
363,16.6,9.4
364,16.6,9.4
365,16.6,9.4
366,16.6,9.4
367,16.6,9.4
368,16.6,9.4
369,16.6,9.4
370,16.6,9.4
371,16.6,9.4
372,16.6,9.4
373,16.6,9.4
374,16.6,9.4
375,16.6,9.4
376,16.6,9.4
377,16.6,9.4
378,16.6,9.4
379,16.6,9.4
380,16.6,9.4
381,16.6,9.4
382,16.6,9.4
383,16.6,9.4
384,16.6,9.4
385,16.6,9.4
386,16.6,9.4
387,16.6,9.4
388,16.6,9.4
389,16.6,9.4
390,16.6,9.4
391,16.6,9.4
392,16.6,9.4
393,16.6,9.4
394,16.6,9.4
395,16.6,9.4
396,16.6,9.4
397,16.6,9.4
398,16.6,9.4
399,16.6,9.4
400,16.6,9.4
401,16.6,9.4
402,16.6,9.4
403,16.6,9.4
404,16.6,9.4
405,16.6,9.4
406,16.6,9.4
407,16.6,9.4
408,16.6,9.4
409,16.6,9.4
410,16.6,9.4
411,16.6,9.4
412,16.6,9.4
413,16.6,9.4
414,16.6,9.4
415,16.6,9.4
416,16.6,9.4
417,16.6,9.4
418,16.6,9.4
419,16.6,9.4
420,16.6,9.4
421,16.6,9.4
422,16.6,9.4
423,16.6,9.4
424,16.6,9.4
425,16.6,9.4
426,16.6,9.4
427,16.6,9.4
428,16.6,9.4
429,16.6,9.4
430,16.6,9.4
431,16.6,9.4
432,16.6,9.4
433,16.6,9.4
434,16.6,9.4
435,16.6,9.4
436,16.6,9.4
437,16.6,9.4
438,16.6,9.4
439,16.6,9.4
440,16.6,9.4
441,16.6,9.4
442,16.6,9.4
443,16.6,9.4
444,16.6,9.4
445,16.6,9.4
446,16.6,9.4
447,16.6,9.4
448,16.6,9.4
449,16.6,9.4
450,16.6,9.4
451,16.6,9.4
452,16.6,9.4
453,16.6,9.4
454,16.6,9.4
455,16.6,9.4
456,16.6,9.4
457,16.6,9.4
458,16.6,9.4
459,16.6,9.4
460,16.6,9.4
461,16.6,9.4
462,16.6,9.4
463,16.6,9.4
464,16.6,9.4
465,16.6,9.4
466,16.6,9.4
467,16.6,9.4
468,16.6,9.4
469,16.6,9.4
470,16.6,9.4
471,16.6,9.4
472,16.6,9.4
473,16.6,9.4
474,16.6,9.4
475,16.6,9.4
476,16.6,9.4
477,16.6,9.4
478,16.6,9.4
479,16.6,9.4
480,16.6,9.4
481,16.6,9.4
482,16.6,9.4
483,16.6,9.4
484,16.6,9.4
485,16.6,9.4
486,16.6,9.4
487,16.6,9.4
488,16.6,9.4
489,16.6,9.4
490,16.6,9.4
491,16.6,9.4
492,16.6,9.4
493,16.6,9.4
494,16.6,9.4
495,16.6,9.4
496,16.6,9.4
497,16.6,9.4
498,16.6,9.4
499,16.6,9.4
500,16.6,9.4
501,16.6,9.4
502,16.6,9.4
503,16.6,9.4
504,16.6,9.4
505,16.6,9.4
506,16.6,9.4
507,16.6,9.4
508,16.6,9.4
509,16.6,9.4
510,22.0,13.0
511,22.0,13.0
512,22.0,13.0
513,22.0,13.0
514,22.0,13.0
515,22.0,13.0
516,22.0,13.0
517,22.0,13.0
518,22.0,13.0
519,22.0,13.0
520,22.0,13.0
521,22.0,13.0
522,22.0,13.0
523,22.0,13.0
524,22.0,13.0
525,22.0,13.0
526,22.0,13.0
527,22.0,13.0
528,22.0,13.0
529,16.6,9.4
530,16.6,9.4
531,16.6,9.4
532,16.6,9.4
533,16.6,9.4
534,16.6,9.4
535,16.6,9.4
536,16.6,9.4
537,16.6,9.4
538,16.6,9.4
539,16.6,9.4
540,16.6,9.4
541,16.6,9.4
542,16.6,9.4
543,16.6,9.4
544,16.6,9.4
545,16.6,9.4
546,16.6,9.4
547,16.6,9.4
548,19.3,11.2
549,22.0,13.0
550,22.0,13.0
551,16.6,9.4
552,16.6,9.4
553,16.6,9.4
554,16.6,9.4
555,16.6,9.4
556,16.6,9.4
557,16.6,9.4
558,16.6,9.4
559,16.6,9.4
560,16.6,9.4
561,16.6,9.4
562,16.6,9.4
563,16.6,9.4
564,16.6,9.4
565,16.6,9.4
566,16.6,9.4
567,16.6,9.4
568,16.6,9.4
569,16.6,9.4
570,16.6,9.4
571,16.6,9.4
572,16.6,9.4
573,16.6,9.4
574,16.6,9.4
575,16.6,9.4
576,16.6,9.4
577,16.6,9.4
578,16.6,9.4
579,16.6,9.4
580,16.6,9.4
581,16.6,9.4
582,16.6,9.4
583,16.6,9.4
584,16.6,9.4
585,16.6,9.4
586,16.6,9.4
587,16.6,9.4
588,16.6,9.4
589,16.6,9.4
590,16.6,9.4
591,16.6,9.4
592,16.6,9.4
593,16.6,9.4
594,16.6,9.4
595,16.6,9.4
596,16.6,9.4
597,16.6,9.4
598,16.6,9.4
599,16.6,9.4
600,16.6,9.4
601,16.6,9.4
602,16.6,9.4
603,16.6,9.4
604,16.6,9.4
605,16.6,9.4
606,16.6,9.4
607,16.6,9.4
608,16.6,9.4
609,16.6,9.4
610,16.6,9.4
611,16.6,9.4
612,16.6,9.4
613,16.6,9.4
614,16.6,9.4
615,16.6,9.4
616,16.6,9.4
617,16.6,9.4
618,16.6,9.4
619,16.6,9.4
620,16.6,9.4
621,16.6,9.4
622,16.6,9.4
623,16.6,9.4
624,16.6,9.4
625,16.6,9.4
626,16.6,9.4
627,16.6,9.4
628,16.6,9.4
629,16.6,9.4
630,16.6,9.4
631,16.6,9.4
632,16.6,9.4
633,16.6,9.4
634,16.6,9.4
635,16.6,9.4
636,16.6,9.4
637,16.6,9.4
638,16.6,9.4
639,16.6,9.4
640,16.6,9.4
641,16.6,9.4
642,16.6,9.4
643,16.6,9.4
644,16.6,9.4
645,16.6,9.4
646,16.6,9.4
647,16.6,9.4
648,16.6,9.4
649,16.6,9.4
650,16.6,9.4
651,16.6,9.4
652,16.6,9.4
653,16.6,9.4
654,16.6,9.4
655,16.6,9.4
656,16.6,9.4
657,16.6,9.4
658,16.6,9.4
659,16.6,9.4
660,16.6,9.4
661,16.6,9.4
662,16.6,9.4
663,16.6,9.4
664,16.6,9.4
665,16.6,9.4
666,16.6,9.4
667,16.6,9.4
668,16.6,9.4
669,16.6,9.4
670,16.6,9.4
671,16.6,9.4
672,16.6,9.4
673,16.6,9.4
674,16.6,9.4
675,16.6,9.4
676,22.0,13.0
677,22.0,13.0
678,22.0,13.0
679,22.0,13.0
680,22.0,13.0
681,22.0,13.0
682,22.0,13.0
683,22.0,13.0
684,22.0,13.0
685,22.0,13.0
686,22.0,13.0
687,22.0,13.0
688,22.0,13.0
689,22.0,13.0
690,22.0,13.0
691,22.0,13.0
692,22.0,13.0
693,22.0,13.0
694,22.0,13.0
695,22.0,13.0
696,22.0,13.0
697,22.0,13.0
698,22.0,13.0
699,22.0,13.0
700,22.0,13.0
701,22.0,13.0
702,22.0,13.0
703,22.0,13.0
704,22.0,13.0
705,22.0,13.0
706,22.0,13.0
707,22.0,13.0
708,22.0,13.0
709,22.0,13.0
710,22.0,13.0
711,22.0,13.0
712,22.0,13.0
713,22.0,13.0
714,16.6,9.4
715,16.6,9.4
716,16.6,9.4
717,16.6,9.4
718,16.6,9.4
719,16.6,9.4
720,16.6,9.4
721,22.0,13.0
722,22.0,13.0
723,22.0,13.0
724,22.0,13.0
725,16.6,9.4
726,16.6,9.4
727,16.6,9.4
728,16.6,9.4
729,16.6,9.4
730,16.6,9.4
731,16.6,9.4
732,16.6,9.4
733,16.6,9.4
734,16.6,9.4
735,16.6,9.4
736,16.6,9.4
737,16.6,9.4
738,22.0,13.0
739,22.0,13.0
740,22.0,13.0
741,22.0,13.0
742,22.0,13.0
743,22.0,13.0
744,16.6,9.4
745,16.6,9.4
746,16.6,9.4
747,16.6,9.4
748,16.6,9.4
749,16.6,9.4
750,16.6,9.4
751,22.0,13.0
752,22.0,13.0
753,16.6,9.4
754,16.6,9.4
755,16.6,9.4
756,16.6,9.4
757,16.6,9.4
758,19.3,11.2
759,22.0,13.0
760,22.0,13.0
761,22.0,13.0
762,16.6,9.4
763,16.6,9.4
764,16.6,9.4
765,19.3,11.2
